text,star
역시 미국은 스케일이 다르네요. 백두산 같은 쓰레기 영화 보지 않고 이걸 선택한 게 역시 신의 한수였습니다. 미드웨이 해전에 대해 사전 공부를 하고 배경지식을 조금 쌓은 후에 봤더라면 훨씬 재밌었을 것 같아요! ,10
2시간이 순식간에 ㅋㅋ 이 맛에 추리소설을 읽엇지.. ,10
개연성이 너무 부족하다. 이럴거면 맨인블랙 1이 훨씬 낫지. ,1
연기력 최고 흥미로운 내용 1초도 지루하지 않음 ,10
이런영화가 높이 평가 받고... 많이 오래 상영되는게 맞다.... 그게 맞는거다 웰메이드 ,9
이런 여운이 남는 영화가 있었나 곱씹어 보았네요.인생영화 입니다. ,10
역사 고증과 상관없이 장영실과 세종을 업적 중심이 아니라 인간과 인간사이의 관계로 풀어낸게 매우 참신하고 감동적이었습니다... 가장 외로운 자리에 있던 왕과 관노가 만나 서로 든든한 벗이 된 부분이 너무 좋았네요ㅎㅎ ,10
"온 가족이 같이 본 영화, 오랜만에 스토리 탄탄하고 스케일 큰 대작을 봤네요. 다들 재미있어 했어요 ",10
한탄할 노릇 입니다 이렇게 영화로라도 진실을 알릴기회가 있어다행입니다 ,10
너무 재밌어서 댓글달아요 ,10
진짜 암덩어리 피해 ㅈㄴ봣는데 평화드립이야 진짜 kill하고싶음 샷건 개침진짜 오로라 닉값 ㅈㄴ못해서 시8 ,1
너무 현실성 떨어지긴 하지만 킬링타임으롬 뭐.. 근데 지루했음 ,6
"영화 레미제라블을 정말 재미있게 봤기에, 또 웨버의 뮤지컬 음악을 정말 좋아하기 때문에 개봉일을 손꼽아 기다렸어요...네...기대가 커서 그런지 실망도 크네요. 뮤지컬 영화는 음악이 묘미인데 메모리만 한 세번 들려주고 젤리클 캣 이것만 계속 부르고, 감동도 교훈도 없고...주연 배우들의 발레실력이라도 담지 카메라는 발캠에 발레하고 있는데 얼굴만 보여주고요. 스토리 매끄럽게 기승전결 뭐 이런거 없이 밍숭맹숭한 스토리...연결 매끄럽지 않고, 맥락 전혀 없습니다. 배경은 무슨 뒷골목, 극장, 집, 부둣가, 광장 정도인데 그나마도 거의 다 어두침침해서 보이지도 않고요...영화 보는 내내 기분만 찝찝하더라고요. 레미제라블이나 위대한 쇼맨 이런거 기대하시는 분들은 그냥 그 영화 다시보시고 캣츠는 보지마세요. 가시면 돈 아까워서 참다 보다가 인내력 테스트 당하거나 꿀잠 주무실 수 있어요. 돈아깝네요 정말...인생 얼마 안살았지만 인생 최악의 영화 탑쓰리 안에 들어요...다른 영화 보시길! ",1
"아..진짜 너무 좋은 영화. 재밌고, 감동이었다. 또 보고 싶다. 단. 단순 무식 때려부수고 죽이는 영화 좋아하는 사람들한테는 재미 없을수도.. ",10
스토리도 수작이고  한석규 최민식 연기는 명불허전ㄷㄷ ,10
하정우와 이병현의 남자의 의리 같은게 느껴져요 그리고 지루하지 않게 코믹스러움도 있고 그러면서 한번 웃을수 있었고 찡한 감동도 있었고 부족한듯 전재다운 하정우의 연기도 좋았습니다 ,10
재미는 있는데 왜 항상 한국 영화는 중간부터억지 감동을 넣는걸까요 ,7
한국영화도 이만큼이구나~ 뿌듯함을 느낍니다~ ,10
와 역사이야기로 운건 첨이네 ,10
윌 스미스는 액션 1도 없고 제이든 스미스는 발연기 하는거 진짜 보기 힘들 정도로 연기 못함. 과장이 아니라 태어나서 이렇게 연기 못해서 sf영화 코미디 영화로 만듬. 그리고 하지 말라는 거 좀 하지 마라. 제알 충격인건 이게 M 나이트 샤말란 감독 작품인 것 ,1
,10
퇴근후 영화 한편으로 스트레스가 풀리네요~ 그래픽 처리는 아쉬운데 베테랑 연기자들 덕분에 시간가는줄 몰랐습니다 ,9
거의 브로맨스던데 재밌음 ,10
"뭔가 조금 다른 영화, 엉뚱하면서도 매혹적인 영화를 보고싶으시다면 단연 <디어스킨>을 추천한다.- - - -음악가 미스터 와조로 알려진, 쿠엔틴 듀피유 감독의 <디어스킨>은 그의 뮤직비디오만큼이나 재미있고, 자유롭고, 창의적이다. 그 어떤 콤플랙스도 없는 영화다. <디어스킨>은 현대인의 불안과 니힐리즘을 거리낌없이 형상화하면서도 유머를 잃지 않는다.- - -아카데미 남우주연상을 받은 장 뒤자르댕(Jean Dujardin)이 강박을 너머 광기에 휩싸여가는 조르주 역을, 현 프랑스 최고 여배우 중 하나인 아델 하에넬(Adele Haenel)이 드니즈 역을 맡아 열연한다. 아델 하에넬은 시나리오를 읽고 ‘단 여주인공도 남자주인공만큼 골때리는 캐릭터일 것.’ 이라는 조건을 내걸고 이 역을 수락했다는 후문이다. - - -<루버>(2010), <롱>(2011), <리얼리티>(2014), <빙 플랫>(2015) 등 작품마다 예측불허한 기발함으로 시네필들에게  즐거움을 주는 쿠엔틴 듀피유 감독의 작품세계는 <디어스킨>으로 한층 더 흥미롭고 깊어졌다. ",10
와....진짜재밌당 ,10
"근래 보았던 역사 영화 중 최고로 꼽겠습니다. 화려한 전투신도, 복잡하고 흥미 진진한 갈등관계가 없이도 감동 점수 100점입니다. ",10
전체적으로 두루두루 완성도가 높은 작품 ,10
 마지막에 오열 하고있는 나를 발견했다... ,10
,10
이병헌 하정우 아니면 안봤을 영화...솔직히 700만 넘길 영화는 아닌듯.이정도 배우와 소재로 고작 이런 영화에 완성도라니...작가와 감독의 자질이 의심스럽네... ,6
닉크라고 비디오 대여점에서 표지만 봤던 기억이 난다..아니 용산 지하도에서 봤던가 ..추억 돋는구만 ,7
딸이랑 잼있게 잘봤습니다 ,9
,8
동석씨 귀여움 ㅠㅠㅠ!! ,8
상상도못한 반전이 있어서 놀람 ,7
마블리 박정민 연기 잘 봤습니다코믹과 가족감동이 잘 어울러진 영화살짝 아쉬움이 있다면 결말이 뭔가 쫌...빨간 머리 여배우 등장도 조금 이해가 불가였네요그래도 전반적으로 다 좋았습니다추천드려요 ,8
,10
스토리가 조금 지루한 부분이 없지 않아 있지만 아이디어가 너무 참신했고 샤이닝 장면 하나로 10점줘도 된다. 디테일이 미쳤다. 처음에 극장 문 열때 오버룩 호텔 보여주면서 샤이닝 ost 나오는 장면은 언제봐도 온 몸에 전율이 돋는다 ,10
배우들 누구하나 빠뜨릴수 없는 명연기에 숨이 멎는줄 알았다..다만 한석규 눈병 때문에 집중이 잘 안됐었음...눈병 났는데도 영화 스케쥴 따라간다고 고생하나보다 했는데 알고보니 역사적 사실 반영한거라고;;;;감동선 따라 울컥하는 마지막 장면에서도신경쓰여 좀....;;;; ,9
저는 너무도 감명깊게 잘봤어요. 보는내내 두 위인께 너무 감사하다는 생각이 들었습니다. 정말 감사하고 이런 영화를 만들어주신 것도 감사합니다. ,10
1만 못하다 좀 지루했음 ,6
한번 더 보고 싶다. 너무 좋았다. ,10
이 정도면 2만원 준다해도 볼만하다  4d로 또 봐야겠네요 좀 오래 상영하면 좋겠군요 ,10
,10
인생 다큐멘터리. 흔한 우리들 내용이지만 영화로 보기에 시간이 너무길다. ,6
진짜 최악..만이천원  아까워서 참... ,1
"그냥 그저 그런 영화인거 같아요. 솔직히 신파랑 중간에 의미없는 장면만 좀 줄였더라면 하고 생각했네요. 배우 연기력, 구성은 좋지만 솔직히 돈주고 볼 정도는 아니었던거 같아요. 너무 뻔하고 흔한 한국 재난영화인듯 ",4
오로라OOO면 9점줬을텐데 ,1
아....뭔가 아쉽다...소련인 차이코의 차가운 연기가 인상적이네요마지막 라이오넬리치 노래는 좀 생뚱맞네 ,7
마음을 정화시켜주는 따뜻한 영화네요...ㅜㅜ ,9
진짜  아무말 하지말고 보삼 ,10
,10
,10
최민식선생님 매번 악역을 너무 많이하셔서 무섭고 그랬는데 이번에 와 와 초능력자인가 연기 와 와 와 와 대박한석규선생님 와 와나 와 대박 난리남와 연기알못인난데도 와 와 대박 영실이 옷갈아입는데 연기 와 ,10
진짜 두번 봐도 돈 아깝지 않을 영화다 ㅠㅠㅠ엘사 대박.... ,10
남편과함께봤는데~같이몇차례씩졸았어요막판에끝나는시간계속체크하고~지루했네요 왜이렇게평점이좋은지이해가안갑니다전개도좀억지스러웠어요 평점잘안남기는데~너무평점좋은게의아해서남깁니다ㅠ ,4
무조간 봐라. 돈이 안 아깝다. 최고의 영화다. ,10
와 진짜 꿀잼 ㅠㅠ 내용도 알차고 믿고 보는 배우분들의 연기도 완전 짱  너무 재밌었어요 ?? 완전 추천드립니당 ,8
시간가는줄 모르고 봤습니다. 진짜 체감 시간 20분 ,10
,10
몰입감은 좋은데 외톨이가 나오는 바람에 내용도 어수선하고 깔끔하지가 못함 ,6
흔히들 세계대전 공중전하면 개틀링건같은걸로 주로하는데 공중에서 낙하하며 목숨을걸고 포탄속으로 뛰어들며 포탄을 던지는모습이 매우인상적이었다. 미드웨이해전에 패햇더라도 미국이 일본에 쉽사리 패망하진않았겠지만 전쟁은 길어졋을것이다. 얼마나 중요한 역사적 해전이었는지 잘 보여준 연기도 인상깊은 좋은작품이었다. ,10
1편보다 더 긴박함과 절실함으로 사력을 다하는출연진의 스토리와  주인공의모습 너무좋았다 ,10
탕웨이 보려고 봤는데 영화보는 내내 진심 탕웨이란걸 망각했다...몰입도 짱! 사랑스럽고 연기 잘 하고 ...너무 매력있어ㅜㅜ ,8
너무 좋았다...두분 연기 진짜 잘하시는듯..브로맨스에 가슴이 절절하긴 처음이다 ,10
고구마! 답답한 영화2배속으로 보고 싶은.. 느리고느린 전개..대사 좀 빨리 쳤음..꾸역꾸역 시간만 채운 듯..관객 눈물 짜 낼려는 노력은 보이나 실패..욕하며 나오는 사람 여럿 봤음.. ,4
,10
내 인생영화 말이 필요없음 ,10
ㅋㅋ싸이코패스다이어리냐? ,1
반려견을 키우는 이유. ,6
재미는 있었는데.. 끝부분 해상 전투는 똑같은거 계속 반복이라 언제 끝나나 라는 생각 밖에 안들더라.. ,7
,1
명작이다. 풍자의 예술 ,10
겨울왕국보다 재밌다는 리뷰 왜 그런지 알겠어요. 영상미 개연성 표정 유머 ost 하나도 빠짐 없이 1등 !! ,10
,10
,8
전형적인 클리셰의 오락영화 ,5
"영상미도 좋았고 특히 이병헌,하정우의 연기는 기대만큼...아니 기대 이상임다~둘의 연기만으로도 영화 백두산은 볼만하지요 ♡ ",10
ㅋㅋ 만화영화 같았음 이병헌 멋있어요.하정우도 ~ ,9
작품성은 그렇지만 시간 가는줄 모르고 아주 즐겁게 볼만한 작품...벌써 본지 14년이 지나다니 ,8
상영관없어서 4d로 보게됐는데 하나도 돈 아깝지않았다. 안보신분들 얼른 막차타시길~!! ,10
1편에서는 오로라 좋았는데 2편에서는 보는 내내 짜증났네. 우리 말레피센트 누님을 안믿고 잉그리스 따위를 믿어? 사랑에 눈이 멀었네 쯧쯧... 잉그리스왕비랑 부하 게르다랑 오로라 3명 진짜 극혐 3인 캐릭터였다. 말레피센트 걸크러시 장난아님. 결말은 해피엔딩인데 3명 더 조졌어야했다. ,10
웬만하면 댓글 안 남기는데 원작을 말아먹고 갈아마신 역대 최악입니다. 말로 형용할 수 없는 최악. 타짜 시리즈가 아닌 일반 영화로 개봉했다면 2만 명 찍고 내렸을 듯... ,1
,10
20만이 공격해왔다??? 말도 안되는 소리. 고구려 구원 병력 15만이 투입되었다??? 말도 안되는 소리. 연개소문이 자객을 보냈다???? ㅋㅋㅋ 말도 안되는 소리. 양만춘을.. 조인성이????... 말도....안되는 소리. 설현... 하... 황제가 친정을 하는데 산개해서 성을 깨는데 20만? ㅋㅋㅋ 그전에 지그 아빠가 100만이넘게 쳐들어왔다가 개박살났는데? ... 이왕 만드는거... 장군은 좀 무게감있게. 내용은 좀더 세밀하게 했더라면... ,3
,10
정말 사실감 넘치는 영상 음악 스릴 있었습니다 ,10
런닝타임 내내 화면이 상하좌우로 흔들리고 낯선 구도로 극단적으로 클로즈업한 화면 덕에 머리가 울렁거린다. 과연 고흐가 본 것이 그것 뿐이었을까. 카메라로 고흐 그림을 모방하고 있지만 영화에 남은 건 고흐도 예술도 아닌 혼란스러움 뿐이다. 고흐를 대상으로 하는 2차 창작물은 언제나 실망만 남겨준다는 것을 한번 더 확인할 뿐이다. ,5
달달했음 ,7
초반에서 중반까지 너무 지루해서 그게 솔직히 그랬은.. 후반으로 갈수록 감동적이었어요.. 배우들 연기력 갑이었습니다.. 역사적인 이야기로 본다면 볼만한 영화인거 같습니다... ,6
가볍게 웃을수 있고 마지막은 감동도 있는 좋은영화. 이정도 영화면 수작아닌가? 왜케 혹평인지 이해가 안갈만큼 즐거웠던 영화 ,10
"X] 현실적이고 좋은 이야기지만, 보기는 좀...지루한건 어쩔수 없다 ",2
욕망은 죽지 않는다. 다만 추해질 뿐 ,6
너무너무너무너무 잘 봤어요 오랜만에 재밌는 영화 봤어요! ,10
빨갱이 찬양하는 적화통일 지향 빨갱이 영화.문빨갱과 민주당 놈들이나 실컷 쳐 봐라. ,1
굿 재밋게 봣습니다 ㅎㅎ ,6
진짜 재밋게 봤는데 결말이 쪼매 아쉽네여.. ,8
뜬금없는 전개. 미스 캐스팅. 매력적인 케릭터가 단 1명도 없음. 2편보다 재미가 없음. 1편은 넘사벽이니 비교대상도 안됨 ,1
재미있었습니다.ㅎㅎ ,8
한석규 연기는 만점인데 아쉽게도 그냥 평작. ,7
급강하할때 숨이 막혀온다..역대급인 영화.온가족이 다보고 격하게찬양한 영화. 최고다. ,10
,10
기대보다너무후진영화보고일요일을 마감합니다ㅠ ,2
한석규 연기 정말 최고네요~우리 모두 봐야 될 영화입니다. ,9
중공 공산당 빠는 국뽕 영화. 돈주고 보면 안된다. 그냥 봐도 시간아깝다.중국몽 찬양하고 적화통일 찬양하는 문재인과 민주당이나 이영화 열심히 봐라. ,1
흔들리는 카메라와 함께 혼란하고 거침없던 그의 삶을 체험하다. ,8
아니 이게 평점이 이렇게 높은거야? ,4
미국인들 참 세계를 다스릴만하다..존경스럽고.. ,8
"굳이 역사왜곡까지 언급할 필요가 있을까?당시 대다수 유자들이 공공연히 반대한 게 오히려 역사적 팩트 아닌가? 이럴 수도 있지 않았을까 하는 작가적 상상력에 박수를 보낸다. 유교, 불교를 보지말고 세종의 애민정신을 보자. 그리고 현재 권력 지형과 당시의 시대상이 어떻게 오버랩 되는지 생각해보자. 민중은 여전히 개돼지다. 부정하고 싶지만 결코 부정할 수 없는.. 설국열차가 떠오른다~내 평점은 8점이다~ ",8
