text,star
재밌었어요~웃기다해서 봤는데 긴장하면서 봤어요~,1
"아름다운 영화다. 주인공들도, 화면도, 이야기도. 영화가 논리적이고 구체적일 필요는 없다. 충분히 이해되고 여운이 남는다.",1
이서진씨 연기가 아쉬웠지만 재미있게 봤습니다 연인과 꼭 함께봐야하는 영화입니다,1
영화 보면서 이렇게 빵빵 터지는 건 오랜만인거같아요 그냥 가볍게 즐기기 좋은 영화입니다 그리고 유해진 정말 연기최고에요,1
씁쓸하지만 의미있고 중간중간 웃음 포인트덕분에 재밌는 영화였습니다^^*,1
개웃김ㅋㅋ유해진 다들,1
난 엄청 재밌게 봤는데 평점이 이따구지,1
"진짜 재밌게 봄ㅋㅋ무슨 이유로 망작이라느니 딱봐도 재미없겠다느니...보고 말하셈ㅋㅋ영화관에서 시끄러운거 싫어하는데, 이건 영화관 전체가 깔깔 대며 웃으면서 봤다ㅋㅋㅋ",1
빵점은 없나요? 왜 갑자기 강동원이랑 한효주가 ㅋㅅ하는지도 모르겠음..  걍 노잼  이해할수 없는 영화..,0
다른말 하지 않겠습니다 꼭 보세요 꼭 봐야합니다.,1
진짜 오늘친구랑 보고왔는데 너무재밌었어요 정말 보는 내내 웃음이 끊이질 않는 그런 영화였습니당,1
지루하고..내용도 엉망이고..ㅡㅡ,0
모르는게 약이다....,1
"믿음보단 두려움, 두려움보단 사랑",1
돈은 안 아까움. 같이 보진 마세요,1
너무재밋음 연기짱!!!!,1
오랫만에극장에서영화봤더니 너무잼잇엇어요,1
유해진 ♡ 역시 최고예요. 염정아는 나이 들어두 이쁘네요. 연기도 잘하구요^^  다들 연기가 넘 좋았어요ㅋㅋ,1
이서진 욕이 참 찰졌다는ㅋㅋ 너무 찰떡같아서 본모습일거라 생각이 들기도ㅎㅎ,1
굿럭 완전잼남 인간들 궁상 ㅎㅎㅎ,1
쉴 틈 없이 몰아치는 진실의 파도.배우들의 호연까지 돋보이는 영화,1
마지막 반전에서 놀랐고 사람은 완벽하지 않기에 이런 소재의 영화도 있을 수 있다고 생각되요,1
이 영화가 왜 망했는지는 영화 시작하고 강동원과 김무열이 나왔을 때부터 알 수 있다. 각본도 망했지만 연출은 더 심하게 망했더라,0
제목이 모든 함축적인 영화,1
최악까진 아닌듯..그냥 볼만해요..한효주와의 멜로가 어울리지는 않고 스토리 전개가 완벽하진 않네요..내적갈등을 유발시키는 장면을 멜로가 아닌 다른 걸로 했으면 좋았을 듯 하네요..,1
기대안하고 봣는데 재밋게 잘봣습니다,1
게임인듯 게임아닌 게임같은,1
가볍고재밌게잘봤어요,1
재미도없었고 스토리도 그닥..,0
1. 처음에 나레이션 오디오문제 내용엉망으로 스토리이해가 확실히 안됨.   2.로맨스 진짜 뜬금×    3.전투신이 흥미진진하지가 않음.  4.무슨 사람한명이 전투실력이 거의 무슨 타노스급.   5.개연성 1도×  ...,0
인랑 이거보면 정말 정말 큰인랑,0
초등학생도 관람가능한 영화인가요~게이를 비하했다고 생각하는 사람들은 대체 이해력이 어느정도인지..오히려 게이비하하는 현실을 비판하는 메세지 전달같은데~물론 깨끗?한 분들도 많겠고 영화적인 표현들이 과장된 부분도 있지...,1
OOO존잼 이건 두번보세요 세번보세요 웨않봐요. 연기력이 뭔지 보여주는 거예요 빌라 하나에서 촬영하는데 거기서 1000만 뽑아낼듯. 그리고 단순히 그냥 웃겨서 재밌는게 아니라 끝날때는 생각도 많아져요 좋은 영화인듯!...,1
한국에서도 이런 영화가 나오다니 신기하군요.엄청 웃고왔네요. 감사합니다.,1
13세때 처음 영화관을 가봤으니까 19년간 영화관을 다니며 영화를 봤다..  그런데 영화가 끝날때까지 스토리를 이해하지 못한것은 이번이 처음이다... 왜싸우는지도 정확히모르겠고 왜우는지 왜웃는지도 공감하지못하겠더라....,0
알바들 분탕치지마라 딱 8점이 적당하다,1
관객 웃음 여러번 팡팡 터진 영화,1
괜찮던디 다들 왜  그러지?,1
인셉션오마주는 아니다,1
소소하게 볼만함 좀 씁슬하달까진정한 관계가 존재는하는걸까싶고,1
불륜이 소재라서 영화가 불쾌해욧! 하는 멍청이들은 뭐냐ㅋㅋ 보면서 저러지 말아야겠다는 생각이 드는 교훈이 있는 영화아니냐?? 혹시 불륜이세요??,1
정치병걸린 좌좀병환자 좌우성 역시 이런 종북쓰레기 영화에..,0
재밌어용 지루하지않아용,1
댓글알바 꺼져 좀 제발 팩트만 올라오자,0
진짜개존잼 알바아님. 진짜 재밌었다 블랙코미디란 이런것아닐까,1
왜 이리 욕먹는지 모르겠음.. 재밌게 봤어요 액션좋고 오버 없고 ㅋ,1
평점에 속았다 최악이다,0
영화 배경이 한 공간이라 사람에 따라서 지루하다고 느낄수 있지만 나름 긴박하고 재미있었음,1
아... 리얼 원펀치에  인랑 카운터에 나가 떨어졌습니다.,0
잘봤습니다 재밌었엉요,1
음...아주잠깐웃었음..현실적으로 가능한이야기?,1
시작은 좋았으나 뜬금없는 로맨스와 줄거리가 뭔지 모르겠는 스토리..실망했어요,0
왜 평점 1부터 시작이지?,0
보고 있는데 뭔 내용인지 1도 모르겠네;;; 키스 하더니 갑자기 총만 쏴대는 장면.... 참치오빠가 이렇게 배신을 때리네;;,0
올해본 영화중 제일 재밌었던 영화!,1
끝부분 좀 이상했지만 그냥 재미있는 영화,1
최근래 극장에서 본 한국영화 중 최고임.,1
연기력에 만점 드려요,1
이게 뭐야 ㅠㅠ 재미도 감동도 없 ㅠ,0
20OOO에 본 영화중에 제일 재미있었다,1
제발 이런 영화에 10접주는 녀석들은 댓글달지 말아라... 진짜 썩은영화 저 주인공들로 이렇게 쓰레기 만들다니 감독이 진짜 성의없게 영화만들긴했나보다. 0점이 있다면 0점 주고 싶다.,0
영화관에서 이렇게 크게 웃은거 처음임... 그리고 웃음과 동시에 씁쓸해지는 상황....,1
좋은 영화인데 스포가 너무 많이 되서 재미가 반감되네요. 예고편에 나온게 다이긴 하더군요.,1
저예산영화? 이걸 영화라고... ㅋㅋㅋ,0
재밌게 봤어요. 연기력이 굳,1
까칠한 유해진이 결국 제일 웃겼음.이서진도 늘 엘리트 멋진 역만 하다가 영화에서 연기 변신을 하네.,1
전 신과함께보다 더 재미있게봤어요~ 로맨스만 빼면 진짜 괜찮았을텐데...,1
저희집 금붕어에게 이영화를 보여줬더니 2주뒤에 상어가 되었습니다. 감사함니다.,0
결혼10년이상공감 많이되네요,1
탄탄한 구성으로 멋진 영화였어요,1
"연기자들의 연기력, 스토리 모두 좋습니다",1
너무 감명깊게 봤어요 여운이 긴 영화에요,1
극장에서 이렇게 사람들 많이 웃는거 처음봤다! 이서진 연기 진짜 잘하더라!,1
간만에 빵빵 터져가며 웃으면서도 씁쓸한 영화,1
처음으로평점남긴다 두번봐라,1
에혀 뭔 10자이상을 쓰래,0
중간에 너무 웃으면서 재밌게 봤습니다.,1
웃다 울다 재밌었어요 아무런 생각없이봐도 좋은 영화였어요,1
아니 골든슬럼버보다 평점이 안좋을수잇어,0
아니걍OOO 재미없다구ㅡㅡ 이거보고 미션임파서블 봤는데 클라스가 다르네 ㅅㅂ ㅋㅋ,0
괜찮네요....늑대인간에게도 인정과 사랑과 믿음과 신뢰,1
너무 재미없고 스토리 뜬금없고 주인공 무적 버프 심각;,0
"오랜만에 보는 흥미로운 영화, 좋은 시나리오 , 배우, 스탭 분들이 이뤄낸 엄청난 하모니, 마지막에 어이없이 끝나긴 했지만, 그래도 억지가 아닌 공감에서 오는 웃음으로 충분했다.",1
2029년이 아닌 1980년대를 보는듯한.. 인력거도 얼핏 나왔던것같은데..제가 잘못본건가요? 왜2029년을 설정했는지 이해안감.. 갑작스런 멜로전개는 당황,0
"액션은 화려함. 그것밖에없음 스토리 진짜 억지스럽고 무엇을 말하고 싶어한건지 전혀 파악이 안됨. 이거 보기 전날에 배드맘스라는 영화를 집에서 봤었음.훨씬 재밌음. 강동원때문에 그나마 별 두개 주는거임.,액션은 멋있었...",0
재미있었어요. 모르는게 약일수 있구나~,1
정말 다양한 감정이 느껴지는 영화네용 엄청 엄청웃기다가도 민망하고 슬프고 화나고 안타깝네요,1
골드슬럼버 못피하고 인랑도 못피했네 오하느님,0
호러 영화가 더 재밌겠다,0
찍어내듯 반복되는 한국영화들 사이에서 빛나는 보석하나,1
"정말 웃겨서 영화관에서 너도나도 웃기바빴어요엔딩장면서 연우역 목소리 주인공 알고 또 빵터지고핸드폰이라는 흔한 소재와각자의 프라이버시,너도나도 가지고 있는 비밀에대해 정말 많은 생각이 들게 하는 영화한국영화중 간만에 ...",1
영화보다 딥슬립하아 돈 아까워,0
진짜 너무 재밌게 봄 ㅠㅠ,1
보다가 어느샌가 눈이 감기더라...액션은 잘찍었음... 액션만...,0
강동원 정우성을 데리고 이렇게 밖에 못만든 감독탓인지작품고르는 눈이없는 배우탓인지.. 한효주는 너무나 지루하고 강동원은 오그라든다집에서 4500원내고 vod로 보는것도 아깝다,0
내평점우리나라에서 이정도 액션을 뽑을수있다는게 놀라울 따름이며 마녀의 충격 못지않은 충격이었다. 대한민국 영화역사에 영원히 화자되어질 명작임에 틀림없는듯~~~~!!! 액션이며 스토리며 모든것 하나 빠짐없는 탈 아시아...,1
꿀잼이다세경이이쁘노,1
감정을 잘 묘사한 영화였습니다!,1
처음 시작부터 SKIP버튼 있으면 누르고 넘어가고 싶은양산형 모바일게임 인트로 느낌. 차라리 여학생들 죽는 사건 영상부터 시작해서 하나씩 이야기를 전달해주지시작부터 구구절절 아마 먼소린지도 이해 못하고 넘어간관람객이...,0
왠지모르게 주머니에서 휴대폰을 못꺼냈다,1
그렇게 최악은 아닌데...?,1
꼭 보세요~빨간망토 차차~배우들이 아깝다 아까워~,1
배우들연기도좋았지만 촬영 각도나 편집이 진짜 센스있어서 더 영화를 살릴수있었던것같아요,1
연애인 영상 교차편집한것처럼 장르를 넘나들다못해 뛰어넘음,0
좋아요!재밌습니다 ㅋ,1
배우도 훌륭하고 스토리도 괜찮은데 왜그러지...액션짱!,1
진짜웃김 염정아 연기너무잘해,1
유쾌했지만 여운이 남는영화. 집에가는길을 한참 생각하게 만들었다.,1
한국영화가 쓰레기 영화 거려도 이런 작품이 계속 나오니 볼 수밖에 없음,1
존나웃었네ㅋㅋㅋ개웃겼어요 굿,1
10월에 마지막을 재미있는 영화를 보고 맘껏 웃으며 마무리 했습니다.,1
진짜 보면서 내심장이 졸깃졸깃,1
우리 할머니도 재미없데요,0
간만에 재밌게본영화였어요유해진 염정아 조진웅배우님 최고입니다~이서진씨는 어색했어요 별점뺀이유입니다,1
정말 많은 생각을 갖고 들게해주는영화 한공간에서의 엄청난 연기력 잘봤습니다,1
웰메이드 블랙코미디. 두 번 보고 싶은 영화.,1
방금 보고 나옴 보다 예능인줄 착각할정도로 너무 재밌게 웃다옴 정말 현실적,1
가슴이 쫄깃한 긴장감에 흥미진진했어요.. 비밀은 지켜지는게 가정을 지키는 것.,1
설마 설마했는데 대차게 말아먹으시네.. 도대체 놈놈놈 이후로 무슨일이 벌어진걸까,0
큰액션없이도  말맛으로  이렇게 재밌다니^^,1
재밋긴하나 조금 지저분하다,1
재미있어요. 많은 생각이 들게 하네요...,1
유쾌하지만 마냥 좋기만 할 수는 없다,1
아...나오네요ㅠㅠ,0
어제 미리 예매 해 뒀는데 오늘 퇴근 하고 7시 50분 드디어 보러 갑니다 우리 참치오빠는 오늘 또 얼마나 멋있으려나 ~ 오늘 인낭 보면 주변 오징어들 또 한번 불쌍해 보이겠네 ㅠㅠ혹시~참치오빠 내 댓글 보고있나? ...,1
뜬금없는 러브신 부족한 시대/상황설명 인랑은 대체 무엇인가? 허무한 결말그래도 액션 좋고...비주얼 좋음...나름 재밋,0
제목과 정말 잘 어울리는 영화였다. 가장 가까운 줄 알았던 사람 사이에도 비밀은 당연히 존재한다는 것과 그 비밀을 굳이 알려고 하기보다는 모르는게 서로를 위해서 더 나을지도 모른다는 여운을 남긴다. 한 편으로는 씁쓸...,1
올해들어서 제일많이 웃은 영화였습니다,1
역대급 영화였습니다 이제 누가 가장 재미없게 본 영화가 뭐냐고 물어보면 고민할 필요가 없어졌습니다 감사합니다!,1
공감가는 부분이 너무 많았던 영화대사 하나하나가 내 삶과 너무 가까이에 있는듯한..,1
보는 내가 불편해지는 영화갑분싸 오지네 진짜,1
"진짜 개 ㅅ1ㅂ이다,,,;;; 돈아깝다",0
염정아 연기의 신ㄷㄷㄷㄷ,1
진짜 엄청 웃기고 재밌어요 반전도 있고,1
6~7점은 된다. 그놈의 사랑타령만 아니였으면 꽤 괜찮았을텐데..,1
영화내내 웃다가 나올때 쓸쓸해지는 영화!!! 가족 친구 사랑이라는 이름의 뒷면,1
진짜 객관적으로 재미없었음,0
와~ 평점 8.5라는게 믿을수없다.. 보다 잤다...돈은 버림셈 치더라도. 시간이 너무 아깝다..끝까지 본  나도 대단하다..,0
정말 여태 영화에서 없었던 현실적이고 신선한 소재의 영화였다. 정말 처음부터 끝까지 지루할 틈 없이 짜임새있게 잘 갖춰진영화다.,1
나보다 나를 더 잘 나타내는 도구가 휴대폰이라는 것을 새삼 느꼈다,1
재밋는데 불편한 영화 사이다 꼭 사가세요,1
완벽한 타인이라는 제목이 너무 어울리는 내용,1
눈물나게 웃다울다..관객과 호흡하는 올해 영화중 최고..,1
극장에서 다 같이 웃으며 봤습니다! 볼때는 미친듯이 즐거웠지만 영화가 끝나고 나니 생각이 많아지더라구요ㅎㅎ,1
진짜 재밌어요ㅋㅋㅋ한참 웃었던거 같아요,1
진짜 노잼 보지마세요...돈아까워요 ㅠㅠㅠ,0
나쁘지 않은 영화였으나 확실히 아쉬움은 남는다,1
배우들 연기가 좋았어요,1
진심 0점 없나요.... 진짜 근래 10년동안 본영화중 제일 재미없었네요,0
위험한 경계에있는 영화 . 막장 대본에 웃을수 없었다.,0
겁나 웃김 진짜 박장대소함,1
진짜..너무 재미없어가지고 깜짝놀랐어요..캐스팅완전 호화롭게해놓고 내용 왜그러죠jQuery22406411913784831313_1532589927164..,0
배우들 모두 연기 최고^^,1
누구도 믿을 수 없다 진짜 띵작,1
재밌는데 무서운 영화.제작비 때려부은 수많은 영화보다 더 재밌는 알짜배기 영화,1
